lake,gear,sample,lat,long,Alosa_pseudoharengus,Ambloplites_rupestris,Ameiurus_melas,Ameiurus_natalis,Ameiurus_nebulosus,Amia_calva,Aplodinotus_grunniens,Catostomus_commersonii,Chrosomus_eos,Coregonus_artedi,Coregonus_clupeaformis,Cottidae,Cottus_cognatus,Culaea_inconstans,Cyprinella_spiloptera,Cyprinus_carpio,Dorosoma_cepedianum,Erimyzon_sucetta,Esox_americanus,Esox_lucius,Esox_masquinongy,Etheostoma_caeruleum,Etheostoma_exile,Etheostoma_nigrum,Fundulus_diaphanus,Hypentelium_nigricans,Ichthyomyzon_castaneus,Ictalurus_punctatus,Labidesthes_sicculus,Lepisosteus_oculatus,Lepisosteus_osseus,Lepomis_cyanellus,Lepomis_gibbosus,Lepomis_gulosus,Lepomis_macrochirus,Lepomis_megalotis,Lepomis_microlophus,Lota_lota,Luxilus_cornutus,Micropterus_dolomieu,Micropterus_salmoides,Morone_americana,Moxostoma_anisurum,Moxostoma_erythrurum,Moxostoma_macrolepidotum,Moxostoma_valenciennesi,Neogobius_melanostomus,Nocomis_biguttatus,Notemigonus_crysoleucas,Notropis_atherinoides,Notropis_heterodon,Notropis_heterolepis,Notropis_hudsonius,Notropis_stramineus,Notropis_volucellus,Noturus_gyrinus,Oncorhynchus_mykiss,Oncorhynchus_tshawytscha,Perca_flavescens,Percina_caprodes,Petromyzon_marinus,Pimephales_notatus,Pomoxis_nigromaculatus,Pungitius_pungitius,Rhinichthys_atratulus,Rhinichthys_cataractae,Salmo_salar,Salmo_trutta,Salvelinus_fontinalis,Salvelinus_fontinalis_._Salvelinus_namaycush,Salvelinus_namaycush,Sander_vitreus,Semotilus_atromaculatus,Umbra_limi,group,dist2trad,Carpiodes_carpio,Mylopharyngodon_piceus,Cottus_bairdii,Percina_maculata,Osmerus_mordax,Etheostoma_spectabile,Carassius_auratus
Houghton Lake,surface,HOU_34,44.359742,-84.686375,NA,791,NA,NA,NA,283,0,NA,NA,NA,NA,NA,NA,0,0,41,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,283,NA,NA,NA,NA,202,261,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Houghton Lake,benthic,HOU_35,44.362636,-84.698216,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,429,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,954,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Houghton Lake,surface,HOU_36,44.373614,-84.710702,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,147,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Houghton Lake,surface,HOU_38,44.337676,-84.74845,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,320,0,0,0,623,0,NA,NA,0,NA,NA,NA,0,NA,0,563,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Houghton Lake,surface,HOU_40,44.345643,-84.783272,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Houghton Lake,surface,HOU_41,44.37113,-84.792956,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Houghton Lake,benthic,HOU_42,44.37432,-84.779547,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,563,0,NA,NA,0,NA,NA,NA,0,NA,0,11,NA,NA,NA,NA,0,9,0,NA,NA,NA,NA,0,0,16,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,9,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Houghton Lake,surface,HOU_43,44.373204,-84.769256,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,1216,NA,NA,NA,NA,669,280,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,1540,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,607,0,0,0
Houghton Lake,benthic,HOU_44,44.388803,-84.780342,NA,1471,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,1022,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Houghton Lake,benthic,HOU_45,44.390819,-84.762396,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,250,0,NA,NA,0,NA,NA,NA,0,NA,0,618,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,205,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Houghton Lake,benthic,HOU_46,44.381788,-84.754627,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,309,NA,NA,NA,0,0,NA,NA,NA,2124,0,0,NA,NA,0,0,0,0,0,0,0
Houghton Lake,benthic,HOU_47,44.372305,-84.750376,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,1043,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Houghton Lake,benthic,HOU_48,44.392426,-84.755005,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,4185,0,0,0,58,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,718,0,0,NA,NA,0,0,0,0,0,0,0
Houghton Lake,surface,HOU_49,44.398748,-84.759373,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,10,0,0,NA,0,0,0,0,1227,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,20,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Houghton Lake,surface,HOU_50,44.400188,-84.770143,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,1765,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Houghton Lake,surface,HOU_51,44.399511,-84.789255,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,357,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,716,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Houghton Lake,surface,HOU_52,44.399151,-84.791114,NA,0,NA,NA,NA,699,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,2793,NA,NA,NA,NA,0,633,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,1022,0,0,NA,NA,0,0,0,0,0,0,0
Houghton Lake,surface,HOU_53,44.393694,-84.793782,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,2097,0,NA,NA,0,NA,NA,NA,0,NA,0,2166,NA,NA,NA,NA,0,3821,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Houghton Lake,surface,HOU_54,44.380707,-84.795757,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Houghton Lake,surface,HOU_55,44.371244,-84.797947,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,12,0,0,NA,0,0,0,0,263,0,NA,NA,0,NA,NA,NA,0,NA,0,12,NA,NA,NA,NA,0,11,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,13,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Houghton Lake,surface,HOU_56,44.363373,-84.791996,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,915,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,974,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Houghton Lake,surface,HOU_57,44.353346,-84.791545,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,1078,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Houghton Lake,surface,HOU_58,44.345595,-84.791576,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Houghton Lake,surface,HOU_60,44.341527,-84.792432,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,521,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Kimball Lake,surface,KIM_01,43.45585,-85.82083333,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Kimball Lake,benthic,KIM_02,43.4561,-85.82196667,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,9486,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Kimball Lake,surface,KIM_03,43.4545,-85.82263333,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,1653,0,0,NA,185,0,0,90,860,0,NA,NA,0,NA,NA,NA,0,NA,0,3439,NA,NA,NA,NA,0,2584,0,NA,NA,NA,NA,0,0,401,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,6109,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Kimball Lake,surface,KIM_04,43.45486667,-85.82373333,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,1880,0,0,NA,1008,0,0,74,424,0,NA,NA,0,NA,NA,NA,0,NA,0,7829,NA,NA,NA,NA,0,3019,0,NA,NA,NA,NA,0,0,1402,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,5325,NA,NA,NA,0,0,NA,NA,NA,242,0,0,NA,NA,0,0,0,0,0,0,0
Kimball Lake,benthic,KIM_05,43.45436667,-85.82506667,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,4008,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Kimball Lake,surface,KIM_06,43.45345,-85.82621667,NA,23,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,402,0,9,NA,104,0,0,83,20,0,NA,NA,0,NA,NA,NA,0,NA,0,1648,NA,NA,NA,NA,0,1104,0,NA,NA,NA,NA,0,0,15810,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,4907,NA,NA,NA,0,0,NA,NA,NA,25,0,13,NA,NA,0,0,0,0,0,0,0
Kimball Lake,surface,KIM_07,43.45378333,-85.82758333,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,790,0,0,NA,360,0,0,12,39,0,NA,NA,0,NA,NA,NA,0,NA,0,1491,NA,NA,NA,NA,0,697,0,NA,NA,NA,NA,0,0,4895,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,3425,NA,NA,NA,0,0,NA,NA,NA,178,0,0,NA,NA,0,0,0,0,0,0,0
Kimball Lake,benthic,KIM_08,43.45323333,-85.82766667,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,2661,0,0,NA,0,0,0,0,583,0,NA,NA,0,NA,NA,NA,0,NA,0,1277,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,1834,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,188,0,0,NA,NA,0,0,0,0,0,0,0
Kimball Lake,surface,KIM_09,43.45246667,-85.82931667,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,1170,0,0,NA,113,0,0,166,658,0,NA,NA,0,NA,NA,NA,69,NA,0,2414,NA,NA,NA,NA,0,1202,0,NA,NA,NA,NA,0,0,3704,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,6039,NA,NA,NA,0,0,NA,NA,NA,16,0,0,NA,NA,0,0,0,0,0,0,0
Kimball Lake,surface,KIM_10,43.45191667,-85.83075,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,1043,0,0,NA,543,0,0,70,40,0,NA,NA,0,NA,NA,NA,0,NA,0,4925,NA,NA,NA,NA,0,1865,0,NA,NA,NA,NA,0,0,12094,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,3820,NA,NA,NA,0,0,NA,NA,NA,74,0,0,NA,NA,0,0,0,0,0,0,27
Kimball Lake,surface,KIM_11,43.45313333,-85.83033333,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,1626,0,0,NA,2952,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,3010,NA,NA,NA,NA,0,3477,0,NA,NA,NA,NA,0,0,6557,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,6058,NA,NA,NA,0,0,NA,NA,NA,334,0,0,NA,NA,0,0,0,0,0,0,0
Kimball Lake,benthic,KIM_12,43.45406667,-85.8296,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,3082,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Kimball Lake,surface,KIM_13,43.45391667,-85.83168333,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,776,0,0,NA,79,0,0,433,14,0,NA,NA,0,NA,NA,NA,0,NA,0,1666,NA,NA,NA,NA,0,899,0,NA,NA,NA,NA,0,0,1533,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,9052,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Kimball Lake,surface,KIM_14,43.45493333,-85.83088333,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,2140,0,0,NA,4147,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,2973,NA,NA,NA,NA,0,1263,0,NA,NA,NA,NA,0,0,2497,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,8275,NA,NA,NA,0,0,NA,NA,NA,1004,0,0,NA,NA,0,0,0,0,0,0,0
Kimball Lake,surface,KIM_15,43.45605,-85.83265,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,973,0,0,NA,96,0,0,65,663,0,NA,NA,0,NA,NA,NA,0,NA,0,3507,NA,NA,NA,NA,0,959,0,NA,NA,NA,NA,0,0,367,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,7129,NA,NA,NA,0,0,NA,NA,NA,0,0,93,NA,NA,0,0,0,0,0,0,0
Kimball Lake,surface,KIM_16,43.4566,-85.8313,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,5262,0,0,NA,1251,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,4428,NA,NA,NA,NA,0,1308,0,NA,NA,NA,NA,0,0,1284,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,7052,NA,NA,NA,0,0,NA,NA,NA,470,0,0,NA,NA,0,0,0,0,0,0,0
Kimball Lake,benthic,KIM_17,43.45648333,-85.8299,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Kimball Lake,surface,KIM_18,43.45591667,-85.82863333,NA,747,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,4405,0,0,NA,1710,0,0,72,0,0,NA,NA,0,NA,NA,NA,0,NA,0,2140,NA,NA,NA,NA,0,943,0,NA,NA,NA,NA,0,0,1189,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,7722,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Kimball Lake,surface,KIM_19,43.45493333,-85.82811667,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,3292,0,0,NA,289,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,4163,NA,NA,NA,NA,0,2910,0,NA,NA,NA,NA,0,0,4274,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,7490,NA,NA,NA,0,0,NA,NA,NA,1480,35,0,NA,NA,0,0,0,0,0,0,0
Kimball Lake,surface,KIM_20,43.45726667,-85.82806667,NA,51,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,2597,0,0,NA,467,0,0,35,406,0,NA,NA,0,NA,NA,NA,0,NA,0,3349,NA,NA,NA,NA,0,2495,0,NA,NA,NA,NA,0,0,1072,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,11990,NA,NA,NA,0,0,NA,NA,NA,320,0,0,NA,NA,0,0,0,0,0,0,0
Kimball Lake,benthic,KIM_21,43.45668333,-85.82695,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1587,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Kimball Lake,surface,KIM_22,43.45586667,-85.82586667,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,4452,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,1045,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,1286,NA,NA,NA,0,0,NA,NA,NA,1131,0,0,NA,NA,0,0,0,0,0,0,0
Kimball Lake,surface,KIM_23,43.45666667,-85.82411667,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,3873,0,0,NA,485,0,0,24,0,0,NA,NA,0,NA,NA,NA,0,NA,0,2416,NA,NA,NA,NA,253,812,0,NA,NA,NA,NA,0,0,1345,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,3774,NA,NA,NA,0,0,NA,NA,NA,797,46,0,NA,NA,0,0,0,0,0,0,0
Kimball Lake,benthic,KIM_24,43.4575,-85.82455,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2117,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0
Kimball Lake,surface,KIM_25,43.4585,-85.82428333,NA,117,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,2395,0,0,NA,40,0,0,242,834,0,NA,NA,0,NA,NA,NA,0,NA,0,4779,NA,NA,NA,NA,0,1632,0,NA,NA,NA,NA,0,0,110,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,3810,NA,NA,NA,0,0,NA,NA,NA,482,0,0,NA,NA,0,0,0,0,0,0,0
Kimball Lake,surface,KIM_26,43.45943333,-85.82298333,NA,593,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,2824,0,0,NA,281,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,5520,NA,NA,NA,NA,0,2644,0,NA,NA,NA,NA,0,0,7166,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,7112,NA,NA,NA,0,0,NA,NA,NA,834,44,0,NA,NA,0,0,0,0,0,0,0
Kimball Lake,benthic,KIM_27,43.46043333,-85.82313333,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,2151,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,NA,0,8,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,1560,0,0,NA,NA,0,0,0,0,0,0,0
Kimball Lake,surface,KIM_28,43.4617,-85.82486667,NA,22,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,5206,0,0,NA,32,0,0,221,195,0,NA,NA,0,NA,NA,NA,26,NA,0,4677,NA,NA,NA,NA,0,4447,0,NA,NA,NA,NA,0,0,1199,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,3712,NA,NA,NA,0,0,NA,NA,NA,455,12,58,NA,NA,0,0,0,0,0,0,0
Kimball Lake,surface,KIM_29,43.4627,-85.82316667,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,6028,0,0,NA,728,0,0,50,105,0,NA,NA,0,NA,NA,NA,0,NA,0,4061,NA,NA,NA,NA,150,1401,0,NA,NA,NA,NA,0,0,473,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,4923,NA,NA,NA,0,0,NA,NA,NA,253,26,0,NA,NA,0,0,0,0,0,0,0
Kimball Lake,surface,KIM_30,43.4578,-85.8227,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,6457,0,0,NA,569,0,0,20,58,0,NA,NA,0,NA,NA,NA,0,NA,0,1630,NA,NA,NA,NA,0,2908,0,NA,NA,NA,NA,0,0,1326,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,6542,NA,NA,NA,0,0,NA,NA,NA,404,0,0,NA,NA,0,0,0,0,0,0,0
