"lake","gear","species","detect"
"Torch Lake","surface_12s","Cyprinus_carpio",0
"Torch Lake","benthic_12s","Cyprinus_carpio",0
"Torch Lake","surface_12s","Cyprinus_carpio",0
"Torch Lake","surface_12s","Cyprinus_carpio",0
"Torch Lake","benthic_12s","Cyprinus_carpio",0
"Torch Lake","surface_12s","Cyprinus_carpio",0
"Torch Lake","surface_12s","Cyprinus_carpio",0
"Torch Lake","surface_12s","Cyprinus_carpio",0
"Torch Lake","surface_12s","Cyprinus_carpio",0
"Torch Lake","surface_12s","Cyprinus_carpio",0
"Torch Lake","surface_12s","Cyprinus_carpio",0
"Torch Lake","surface_12s","Cyprinus_carpio",0
"Torch Lake","benthic_12s","Cyprinus_carpio",0
"Torch Lake","surface_12s","Cyprinus_carpio",0
"Torch Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","boomshocker","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","experimental gillnet","Cyprinus_carpio",0
"Walloon Lake","benthic_12s","Cyprinus_carpio",0
"Walloon Lake","experimental gillnet","Cyprinus_carpio",0
"Walloon Lake","benthic_12s","Cyprinus_carpio",0
"Walloon Lake","experimental gillnet","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","large mesh fyke net","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","large mesh fyke net","Cyprinus_carpio",0
"Walloon Lake","benthic_12s","Cyprinus_carpio",0
"Walloon Lake","large mesh fyke net","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","large mesh fyke net","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","small mesh fyke net","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","small mesh fyke net","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","trap net","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","benthic_12s","Cyprinus_carpio",0
"Walloon Lake","trap net","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","trap net","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","trap net","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","trap net","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","trap net","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","benthic_12s","Cyprinus_carpio",0
"Walloon Lake","boomshocker","Cyprinus_carpio",0
"Walloon Lake","boomshocker","Cyprinus_carpio",0
"Walloon Lake","boomshocker","Cyprinus_carpio",0
"Walloon Lake","boomshocker","Cyprinus_carpio",0
"Walloon Lake","boomshocker","Cyprinus_carpio",0
"Walloon Lake","experimental gillnet","Cyprinus_carpio",0
"Walloon Lake","experimental gillnet","Cyprinus_carpio",0
"Walloon Lake","experimental gillnet","Cyprinus_carpio",0
"Walloon Lake","experimental gillnet","Cyprinus_carpio",0
"Walloon Lake","experimental gillnet","Cyprinus_carpio",0
"Walloon Lake","experimental gillnet","Cyprinus_carpio",0
"Walloon Lake","experimental gillnet","Cyprinus_carpio",0
"Walloon Lake","experimental gillnet","Cyprinus_carpio",0
"Walloon Lake","experimental gillnet","Cyprinus_carpio",0
"Walloon Lake","experimental gillnet","Cyprinus_carpio",0
"Walloon Lake","experimental gillnet","Cyprinus_carpio",0
"Walloon Lake","experimental gillnet","Cyprinus_carpio",0
"Walloon Lake","experimental gillnet","Cyprinus_carpio",0
"Walloon Lake","experimental gillnet","Cyprinus_carpio",0
"Walloon Lake","experimental gillnet","Cyprinus_carpio",0
"Walloon Lake","large mesh fyke net","Cyprinus_carpio",0
"Walloon Lake","large mesh fyke net","Cyprinus_carpio",0
"Walloon Lake","large mesh fyke net","Cyprinus_carpio",0
"Walloon Lake","large mesh fyke net","Cyprinus_carpio",0
"Walloon Lake","large mesh fyke net","Cyprinus_carpio",0
"Walloon Lake","large mesh fyke net","Cyprinus_carpio",0
"Walloon Lake","large mesh fyke net","Cyprinus_carpio",0
"Walloon Lake","large mesh fyke net","Cyprinus_carpio",0
"Walloon Lake","large mesh fyke net","Cyprinus_carpio",0
"Walloon Lake","large mesh fyke net","Cyprinus_carpio",0
"Walloon Lake","large mesh fyke net","Cyprinus_carpio",0
"Walloon Lake","large mesh fyke net","Cyprinus_carpio",0
"Walloon Lake","large mesh fyke net","Cyprinus_carpio",0
"Walloon Lake","large mesh fyke net","Cyprinus_carpio",0
"Walloon Lake","seine","Cyprinus_carpio",0
"Walloon Lake","seine","Cyprinus_carpio",0
"Walloon Lake","seine","Cyprinus_carpio",0
"Walloon Lake","seine","Cyprinus_carpio",0
"Walloon Lake","seine","Cyprinus_carpio",0
"Walloon Lake","seine","Cyprinus_carpio",0
"Walloon Lake","seine","Cyprinus_carpio",0
"Walloon Lake","small mesh fyke net","Cyprinus_carpio",0
"Walloon Lake","small mesh fyke net","Cyprinus_carpio",0
"Walloon Lake","small mesh fyke net","Cyprinus_carpio",0
"Walloon Lake","small mesh fyke net","Cyprinus_carpio",0
"Walloon Lake","small mesh fyke net","Cyprinus_carpio",0
"Walloon Lake","small mesh fyke net","Cyprinus_carpio",0
"Walloon Lake","small mesh fyke net","Cyprinus_carpio",0
"Walloon Lake","trap net","Cyprinus_carpio",0
"Walloon Lake","trap net","Cyprinus_carpio",0
"Walloon Lake","trap net","Cyprinus_carpio",0
"Walloon Lake","trap net","Cyprinus_carpio",0
"Walloon Lake","trap net","Cyprinus_carpio",0
"Walloon Lake","trap net","Cyprinus_carpio",0
"Walloon Lake","trap net","Cyprinus_carpio",0
"Walloon Lake","trap net","Cyprinus_carpio",0
"Walloon Lake","trap net","Cyprinus_carpio",0
"Walloon Lake","trap net","Cyprinus_carpio",0
"Walloon Lake","trap net","Cyprinus_carpio",0
"Walloon Lake","trap net","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","benthic_12s","Cyprinus_carpio",0
"Walloon Lake","benthic_12s","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","benthic_12s","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","benthic_12s","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","benthic_12s","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","benthic_12s","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",1
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","benthic_12s","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","benthic_12s","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",1
"Walloon Lake","benthic_12s","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","benthic_12s","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","benthic_12s","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","benthic_12s","Cyprinus_carpio",0
"Walloon Lake","benthic_12s","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Walloon Lake","surface_12s","Cyprinus_carpio",0
"Brevoort Lake","surface_16s","Cyprinus_carpio",0
"Brevoort Lake","surface_16s","Cyprinus_carpio",0
"Brevoort Lake","surface_16s","Cyprinus_carpio",0
"Brevoort Lake","surface_16s","Cyprinus_carpio",0
"Brevoort Lake","surface_16s","Cyprinus_carpio",1
"Brevoort Lake","surface_16s","Cyprinus_carpio",0
"Brevoort Lake","benthic_16s","Cyprinus_carpio",0
"Brevoort Lake","surface_16s","Cyprinus_carpio",1
"Brevoort Lake","benthic_16s","Cyprinus_carpio",1
"Brevoort Lake","surface_16s","Cyprinus_carpio",0
"Brevoort Lake","surface_16s","Cyprinus_carpio",0
"Brevoort Lake","benthic_16s","Cyprinus_carpio",1
"Brevoort Lake","surface_16s","Cyprinus_carpio",1
"Brevoort Lake","surface_16s","Cyprinus_carpio",0
"Brevoort Lake","benthic_16s","Cyprinus_carpio",0
"Brevoort Lake","surface_16s","Cyprinus_carpio",0
"Brevoort Lake","surface_16s","Cyprinus_carpio",0
"Brevoort Lake","surface_16s","Cyprinus_carpio",0
"Brevoort Lake","surface_16s","Cyprinus_carpio",1
"Brevoort Lake","benthic_16s","Cyprinus_carpio",0
"Brevoort Lake","surface_16s","Cyprinus_carpio",0
"Brevoort Lake","benthic_16s","Cyprinus_carpio",1
"Brevoort Lake","surface_16s","Cyprinus_carpio",0
"Brevoort Lake","surface_16s","Cyprinus_carpio",0
"Brevoort Lake","benthic_16s","Cyprinus_carpio",1
"Brevoort Lake","surface_16s","Cyprinus_carpio",0
"Brevoort Lake","benthic_16s","Cyprinus_carpio",1
"Brevoort Lake","surface_16s","Cyprinus_carpio",0
"Brevoort Lake","benthic_16s","Cyprinus_carpio",1
"Brevoort Lake","surface_16s","Cyprinus_carpio",1
"Brevoort Lake","surface_16s","Cyprinus_carpio",0
"Brevoort Lake","surface_16s","Cyprinus_carpio",1
"Brevoort Lake","surface_16s","Cyprinus_carpio",0
"Brevoort Lake","benthic_16s","Cyprinus_carpio",0
"Brevoort Lake","surface_16s","Cyprinus_carpio",0
"Brevoort Lake","surface_16s","Cyprinus_carpio",0
"Brevoort Lake","surface_16s","Cyprinus_carpio",0
"Brevoort Lake","benthic_16s","Cyprinus_carpio",0
"Brevoort Lake","surface_16s","Cyprinus_carpio",0
"Cass Lake","benthic_16s","Cyprinus_carpio",0
"Cass Lake","surface_16s","Cyprinus_carpio",0
"Cass Lake","surface_16s","Cyprinus_carpio",0
"Cass Lake","surface_16s","Cyprinus_carpio",0
"Cass Lake","benthic_16s","Cyprinus_carpio",1
"Cass Lake","benthic_16s","Cyprinus_carpio",1
"Cass Lake","surface_16s","Cyprinus_carpio",1
"Cass Lake","benthic_16s","Cyprinus_carpio",1
"Cass Lake","benthic_16s","Cyprinus_carpio",1
"Cass Lake","surface_16s","Cyprinus_carpio",1
"Cass Lake","surface_16s","Cyprinus_carpio",0
"Cass Lake","surface_16s","Cyprinus_carpio",1
"Cass Lake","surface_16s","Cyprinus_carpio",1
"Cass Lake","benthic_16s","Cyprinus_carpio",0
"Cass Lake","benthic_16s","Cyprinus_carpio",0
"Cass Lake","surface_16s","Cyprinus_carpio",0
"Cass Lake","surface_16s","Cyprinus_carpio",1
"Cass Lake","surface_16s","Cyprinus_carpio",1
"Cass Lake","surface_16s","Cyprinus_carpio",1
"Cass Lake","surface_16s","Cyprinus_carpio",1
"Cass Lake","surface_16s","Cyprinus_carpio",0
"Cass Lake","surface_16s","Cyprinus_carpio",1
"Cass Lake","benthic_16s","Cyprinus_carpio",1
"Cass Lake","surface_16s","Cyprinus_carpio",1
"Cass Lake","surface_16s","Cyprinus_carpio",1
"Cass Lake","surface_16s","Cyprinus_carpio",1
"Cass Lake","benthic_16s","Cyprinus_carpio",0
"Cass Lake","surface_16s","Cyprinus_carpio",1
"Cass Lake","surface_16s","Cyprinus_carpio",0
"Cass Lake","surface_16s","Cyprinus_carpio",1
"Cass Lake","surface_16s","Cyprinus_carpio",1
"Cass Lake","benthic_16s","Cyprinus_carpio",1
"Cass Lake","benthic_16s","Cyprinus_carpio",1
"Cass Lake","surface_16s","Cyprinus_carpio",1
"Cass Lake","surface_16s","Cyprinus_carpio",0
"Cass Lake","surface_16s","Cyprinus_carpio",1
"Cass Lake","surface_16s","Cyprinus_carpio",0
"Cass Lake","benthic_16s","Cyprinus_carpio",1
"Cass Lake","surface_16s","Cyprinus_carpio",1
"Cass Lake","surface_16s","Cyprinus_carpio",1
"Dumont Lake","surface_16s","Cyprinus_carpio",1
"Dumont Lake","surface_16s","Cyprinus_carpio",1
"Dumont Lake","surface_16s","Cyprinus_carpio",1
"Dumont Lake","benthic_16s","Cyprinus_carpio",1
"Dumont Lake","surface_16s","Cyprinus_carpio",1
"Dumont Lake","benthic_16s","Cyprinus_carpio",1
"Dumont Lake","surface_16s","Cyprinus_carpio",1
"Dumont Lake","benthic_16s","Cyprinus_carpio",0
"Dumont Lake","surface_16s","Cyprinus_carpio",1
"Dumont Lake","benthic_16s","Cyprinus_carpio",1
"Dumont Lake","benthic_16s","Cyprinus_carpio",1
"Dumont Lake","surface_16s","Cyprinus_carpio",1
"Dumont Lake","surface_16s","Cyprinus_carpio",1
"Dumont Lake","benthic_16s","Cyprinus_carpio",0
"Dumont Lake","surface_16s","Cyprinus_carpio",1
"Dumont Lake","surface_16s","Cyprinus_carpio",1
"Dumont Lake","surface_16s","Cyprinus_carpio",0
"Dumont Lake","benthic_16s","Cyprinus_carpio",0
"Dumont Lake","surface_16s","Cyprinus_carpio",1
"Dumont Lake","surface_16s","Cyprinus_carpio",1
"Dumont Lake","benthic_16s","Cyprinus_carpio",1
"Dumont Lake","benthic_16s","Cyprinus_carpio",1
"Dumont Lake","surface_16s","Cyprinus_carpio",1
"Dumont Lake","surface_16s","Cyprinus_carpio",1
"Dumont Lake","benthic_16s","Cyprinus_carpio",0
"Dumont Lake","surface_16s","Cyprinus_carpio",1
"Dumont Lake","benthic_16s","Cyprinus_carpio",0
"Dumont Lake","surface_16s","Cyprinus_carpio",1
"Dumont Lake","surface_16s","Cyprinus_carpio",1
"Dumont Lake","surface_16s","Cyprinus_carpio",1
"Dumont Lake","benthic_16s","Cyprinus_carpio",1
"Dumont Lake","surface_16s","Cyprinus_carpio",1
"Dumont Lake","surface_16s","Cyprinus_carpio",1
"Dumont Lake","surface_16s","Cyprinus_carpio",1
"Dumont Lake","surface_16s","Cyprinus_carpio",1
"Dumont Lake","surface_16s","Cyprinus_carpio",1
"Dumont Lake","benthic_16s","Cyprinus_carpio",0
"Dumont Lake","surface_16s","Cyprinus_carpio",1
"Dumont Lake","surface_16s","Cyprinus_carpio",0
"Dumont Lake","surface_16s","Cyprinus_carpio",1
"Dumont Lake","benthic_16s","Cyprinus_carpio",1
"Dumont Lake","surface_16s","Cyprinus_carpio",0
"Dumont Lake","surface_16s","Cyprinus_carpio",1
"Dumont Lake","benthic_16s","Cyprinus_carpio",1
"Dumont Lake","surface_16s","Cyprinus_carpio",1
"Dumont Lake","surface_16s","Cyprinus_carpio",1
"Dumont Lake","surface_16s","Cyprinus_carpio",1
"Dumont Lake","benthic_16s","Cyprinus_carpio",1
"Dumont Lake","surface_16s","Cyprinus_carpio",1
"Dumont Lake","surface_16s","Cyprinus_carpio",1
"Dumont Lake","surface_16s","Cyprinus_carpio",1
"Dumont Lake","benthic_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","benthic_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","benthic_16s","Cyprinus_carpio",0
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",0
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",0
"Five Channels Impoundment","benthic_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","benthic_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","benthic_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","benthic_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","benthic_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","benthic_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",0
"Five Channels Impoundment","benthic_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",0
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","benthic_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","benthic_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",0
"Five Channels Impoundment","benthic_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",0
"Five Channels Impoundment","benthic_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",0
"Five Channels Impoundment","benthic_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","benthic_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","benthic_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",0
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",0
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","benthic_16s","Cyprinus_carpio",1
"Five Channels Impoundment","benthic_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",0
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",0
"Five Channels Impoundment","benthic_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","benthic_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",0
"Five Channels Impoundment","benthic_16s","Cyprinus_carpio",0
"Five Channels Impoundment","surface_16s","Cyprinus_carpio",1
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","benthic_16s","Cyprinus_carpio",0
"Fourth Lake","benthic_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",1
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","benthic_16s","Cyprinus_carpio",1
"Fourth Lake","benthic_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","benthic_16s","Cyprinus_carpio",0
"Fourth Lake","benthic_16s","Cyprinus_carpio",0
"Fourth Lake","benthic_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","benthic_16s","Cyprinus_carpio",0
"Fourth Lake","benthic_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",1
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","benthic_16s","Cyprinus_carpio",1
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","benthic_16s","Cyprinus_carpio",1
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","benthic_16s","Cyprinus_carpio",0
"Fourth Lake","benthic_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","benthic_16s","Cyprinus_carpio",0
"Fourth Lake","benthic_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","benthic_16s","Cyprinus_carpio",0
"Fourth Lake","benthic_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","benthic_16s","Cyprinus_carpio",0
"Fourth Lake","benthic_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",1
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","benthic_16s","Cyprinus_carpio",0
"Fourth Lake","benthic_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","benthic_16s","Cyprinus_carpio",0
"Fourth Lake","benthic_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",1
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","benthic_16s","Cyprinus_carpio",0
"Fourth Lake","benthic_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","benthic_16s","Cyprinus_carpio",1
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","benthic_16s","Cyprinus_carpio",0
"Fourth Lake","benthic_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","benthic_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","benthic_16s","Cyprinus_carpio",1
"Fourth Lake","surface_16s","Cyprinus_carpio",1
"Fourth Lake","surface_16s","Cyprinus_carpio",0
"Fourth Lake","benthic_16s","Cyprinus_carpio",0
"Haithco Lake","surface_16s","Cyprinus_carpio",0
"Haithco Lake","benthic_16s","Cyprinus_carpio",0
"Haithco Lake","surface_16s","Cyprinus_carpio",1
"Haithco Lake","surface_16s","Cyprinus_carpio",1
"Haithco Lake","surface_16s","Cyprinus_carpio",0
"Haithco Lake","surface_16s","Cyprinus_carpio",0
"Haithco Lake","benthic_16s","Cyprinus_carpio",0
"Haithco Lake","surface_16s","Cyprinus_carpio",0
"Haithco Lake","surface_16s","Cyprinus_carpio",1
"Haithco Lake","surface_16s","Cyprinus_carpio",0
"Haithco Lake","benthic_16s","Cyprinus_carpio",1
"Haithco Lake","surface_16s","Cyprinus_carpio",1
"Haithco Lake","surface_16s","Cyprinus_carpio",0
"Haithco Lake","surface_16s","Cyprinus_carpio",0
"Haithco Lake","surface_16s","Cyprinus_carpio",0
"Haithco Lake","benthic_16s","Cyprinus_carpio",0
"Haithco Lake","surface_16s","Cyprinus_carpio",0
"Haithco Lake","benthic_16s","Cyprinus_carpio",0
"Haithco Lake","surface_16s","Cyprinus_carpio",1
"Haithco Lake","benthic_16s","Cyprinus_carpio",0
"Haithco Lake","surface_16s","Cyprinus_carpio",0
"Haithco Lake","benthic_16s","Cyprinus_carpio",0
"Haithco Lake","surface_16s","Cyprinus_carpio",0
"Haithco Lake","surface_16s","Cyprinus_carpio",0
"Haithco Lake","benthic_16s","Cyprinus_carpio",0
"Haithco Lake","surface_16s","Cyprinus_carpio",1
"Haithco Lake","surface_16s","Cyprinus_carpio",0
"Haithco Lake","surface_16s","Cyprinus_carpio",0
"Haithco Lake","surface_16s","Cyprinus_carpio",0
